 #r(A)        h(r)         Base         G(r)
  4.74      0.00000      0.16880     -0.16880
  4.76      0.00000      0.16945      1.92797
  4.78      0.00000      0.17029      1.92713
  4.80     10.48711      0.17223      1.92519
  4.82      0.00000      0.17212      1.92530
  4.84      0.00000      0.17202      1.92541
  4.86      0.00000      0.17191     -0.17191
  4.88      0.00000      0.17180     -0.17180
  4.90      0.00000      0.17169     -0.17169
  4.92      0.00000      0.17158     -0.17158
  4.94      0.00000      0.17147     -0.17147
  4.96      0.00000      0.17136     -0.17136
  4.98      0.00000      0.17125     -0.17125
  5.00      0.00000      0.17114     -0.17114
  5.02      0.00000      0.17103     -0.17103
  5.04      0.00000      0.17092     -0.17092
  5.06      0.00000      0.17081     -0.17081
  5.08      0.00000      0.17070     -0.17070
  5.10      0.00000      0.17059     -0.17059
  5.12      0.00000      0.17048     -0.17048
  5.14      0.00000      0.17037     -0.17037
  5.16      0.00000      0.17026     -0.17026
  5.18      0.00000      0.17015     -0.17015
  5.20      0.00000      0.17004     -0.17004
  5.22      0.00000      0.16993     -0.16993
  5.24      0.00000      0.16982     -0.16982
  5.26      0.00000      0.16971     -0.16971
  5.28      0.00000      0.16960     -0.16960
  5.30      0.00000      0.16949     -0.16949
  5.32      0.00000      0.16938     -0.16938
  5.34      0.00000      0.17024     -0.17024
  5.36      0.00000      0.17110     -0.17110
  5.38      0.00000      0.17195     -0.17195
  5.40      0.00000      0.17281     -0.17281
  5.42      0.00000      0.17367     -0.17367
  5.44      0.00000      0.17452     -0.17452
  5.46      0.00000      0.17538     -0.17538
  5.48      0.00000      0.17624     -0.17624
  5.50      0.00000      0.17709      0.65543
  5.52      0.00000      0.17795      0.65457
  5.54      4.16262      0.17881      0.65372
  5.56      0.00000      0.17885      0.65368
  5.58      0.00000      0.17889      0.65364
  5.60      0.00000      0.17893     -0.17893
  5.62      0.00000      0.17897     -0.17897
  5.64      0.00000      0.17901     -0.17901
  5.66      0.00000      0.17905     -0.17905
  5.68      0.00000      0.17909     -0.17909
  5.70      0.00000      0.17913     -0.17913
  5.72      0.00000      0.17917     -0.17917
  5.74      0.00000      0.17921     -0.17921
  5.76      0.00000      0.17925     -0.17925
