 #r(A)        h(r)         Base         G(r)
  4.42      0.06979      0.09094     -0.01353
  4.44      0.07273      0.09121     -0.01483
  4.46      0.07611      0.09148     -0.01616
  4.48      0.08926      0.09176     -0.01411
  4.50      0.06874      0.09204     -0.01192
  4.52      0.08140      0.09233     -0.00336
  4.54      0.08508      0.09263      0.00076
  4.56      0.12041      0.09293      0.01300
  4.58      0.11133      0.09323      0.02463
  4.60      0.13141      0.09353      0.04114
  4.62      0.14108      0.09383      0.05736
  4.64      0.16911      0.09413      0.07952
  4.66      0.20304      0.09442      0.10121
  4.68      0.22361      0.09471      0.11912
  4.70      0.24131      0.09500      0.13069
  4.72      0.23211      0.09528      0.13501
  4.74      0.22836      0.09555      0.14306
  4.76      0.22606      0.09583      0.14616
  4.78      0.26523      0.09612      0.14118
  4.80      0.25819      0.09639      0.13437
  4.82      0.20861      0.09665      0.12797
  4.84      0.19569      0.09690      0.10988
  4.86      0.19537      0.09714      0.08626
  4.88      0.17604      0.09737      0.07417
  4.90      0.14131      0.09759      0.05517
  4.92      0.14928      0.09779      0.03474
  4.94      0.10180      0.09798      0.01721
  4.96      0.09424      0.09817      0.00335
  4.98      0.08931      0.09834     -0.01218
  5.00      0.07293      0.09851     -0.01985
  5.02      0.07253      0.09868     -0.03022
  5.04      0.06429      0.09884     -0.03821
  5.06      0.04321      0.09901     -0.04482
  5.08      0.05018      0.09917     -0.05056
  5.10      0.04070      0.09934     -0.05646
  5.12      0.04467      0.09951     -0.05821
  5.14      0.03563      0.09969     -0.06172
  5.16      0.03534      0.09988     -0.06323
  5.18      0.03352      0.10008     -0.06548
  5.20      0.03411      0.10029     -0.06563
  5.22      0.03445      0.10052     -0.06425
  5.24      0.03589      0.10075     -0.06224
  5.26      0.04335      0.10101     -0.05922
  5.28      0.04476      0.10127     -0.05420
  5.30      0.05050      0.10155     -0.05087
  5.32      0.06086      0.10183     -0.04142
  5.34      0.05389      0.10212     -0.02909
  5.36      0.09204      0.10242     -0.02255
  5.38      0.10787      0.10272     -0.01123
  5.40      0.08470      0.10301      0.00413
  5.42      0.11894      0.10331      0.01425
  5.44      0.13216      0.10360      0.01913
  5.46      0.14411      0.10388      0.02914
  5.48      0.13372      0.10415      0.03146
  5.50      0.13617      0.10441      0.03274
  5.52      0.13191      0.10466      0.03278
  5.54      0.13985      0.10489      0.03132
  5.56      0.14550      0.10511      0.02564
  5.58      0.12760      0.10531      0.02113
  5.60      0.10886      0.10550      0.01638
