 #r(A)        h(r)         Base         G(r)
  6.96      0.08916      0.04910      0.03833
  6.98      0.08740      0.04921      0.03907
  7.00      0.09388      0.04932      0.04045
  7.02      0.08916      0.04941      0.03988
  7.04      0.08922      0.04950      0.03860
  7.06      0.08678      0.04957      0.03604
  7.08      0.08141      0.04964      0.03375
  7.10      0.08146      0.04970      0.02979
  7.12      0.07808      0.04975      0.02628
  7.14      0.06973      0.04980      0.02216
  7.16      0.06950      0.04984      0.01761
  7.18      0.06102      0.04988      0.01303
  7.20      0.05895      0.04992      0.00969
  7.22      0.05533      0.04995      0.00558
  7.24      0.05320      0.04999      0.00243
  7.26      0.04917      0.05002     -0.00112
  7.28      0.04543      0.05006     -0.00344
  7.30      0.04139      0.05010     -0.00584
  7.32      0.04387      0.05014     -0.00868
  7.34      0.04141      0.05018     -0.01097
  7.36      0.03519      0.05023     -0.01231
  7.38      0.03423      0.05028     -0.01423
  7.40      0.03492      0.05034     -0.01615
  7.42      0.03454      0.05040     -0.01652
  7.44      0.03206      0.05047     -0.01687
  7.46      0.03369      0.05055     -0.01753
  7.48      0.03281      0.05063     -0.01759
  7.50      0.03196      0.05071     -0.01768
  7.52      0.03465      0.05080     -0.01825
  7.54      0.03203      0.05089     -0.01830
  7.56      0.03128      0.05099     -0.01817
  7.58      0.03302      0.05109     -0.01823
  7.60      0.03310      0.05120     -0.01749
  7.62      0.03486      0.05131     -0.01635
  7.64      0.03629      0.05143     -0.01511
  7.66      0.03756      0.05155     -0.01351
  7.68      0.03976      0.05167     -0.01200
  7.70      0.04173      0.05179     -0.01059
  7.72      0.04303      0.05192     -0.00842
  7.74      0.04392      0.05204     -0.00700
  7.76      0.04905      0.05217     -0.00497
  7.78      0.04749      0.05229     -0.00362
  7.80      0.05249      0.05242     -0.00162
  7.82      0.05040      0.05254      0.00018
  7.84      0.05456      0.05267      0.00195
  7.86      0.05869      0.05279      0.00303
  7.88      0.05693      0.05291      0.00442
  7.90      0.05853      0.05303      0.00646
  7.92      0.05793      0.05314      0.00721
  7.94      0.06537      0.05326      0.00828
  7.96      0.06302      0.05337      0.00887
  7.98      0.06286      0.05347      0.00907
  8.00      0.06202      0.05358      0.00789
  8.02      0.05943      0.05368      0.00697
  8.04      0.06003      0.05378      0.00548
  8.06      0.05888      0.05388      0.00422
  8.08      0.05594      0.05397      0.00269
  8.10      0.05621      0.05406      0.00125
  8.12      0.05221      0.05416     -0.00007
  8.14      0.05331      0.05425     -0.00108
  8.16      0.05273      0.05434     -0.00179
  8.18      0.05139      0.05442     -0.00197
  8.20      0.05309      0.05451     -0.00260
  8.22      0.05173      0.05460     -0.00320
  8.24      0.05063      0.05468     -0.00346
  8.26      0.05016      0.05477     -0.00376
