12.12,-0.01801
12.13,-0.02008
12.14,-0.02183
12.15,-0.0232
12.16,-0.02424
12.17,-0.02491
12.18,-0.02525
12.19,-0.02527
12.2,-0.02496
12.21,-0.02438
12.22,-0.02352
12.23,-0.02244
12.24,-0.02115
12.25,-0.01969
12.26,-0.0181
12.27,-0.01639
12.28,-0.01462
12.29,-0.01282
12.3,-0.01101
12.31,-0.00925
12.32,-0.00754
12.33,-0.00592
12.34,-0.00444
12.35,-0.00308
12.36,-0.00189
12.37,-8.83E-04
12.38,-6.72E-05
12.39,5.28E-04
12.4,9.29E-04
12.41,0.00108
12.42,0.00103
12.43,7.54E-04
12.44,2.50E-04
12.45,-4.52E-04
12.46,-0.00139
12.47,-0.00249
12.48,-0.0038
12.49,-0.00528
12.5,-0.00691
12.51,-0.00869
12.52,-0.01058
12.53,-0.01258
12.54,-0.01468
12.55,-0.01683
12.56,-0.01904
12.57,-0.02127
12.58,-0.0235
12.59,-0.02571
12.6,-0.02789
12.61,-0.03
12.62,-0.03204
12.63,-0.03397
12.64,-0.03579
12.65,-0.03745
12.66,-0.03896
12.67,-0.04029
12.68,-0.04143
12.69,-0.04237
12.7,-0.04309
12.71,-0.0436
12.72,-0.04386
12.73,-0.0439
12.74,-0.04369
12.75,-0.04327
12.76,-0.04263
12.77,-0.04176
12.78,-0.04071
12.79,-0.03947
12.8,-0.03808
12.81,-0.03655
12.82,-0.0349
12.83,-0.03318
12.84,-0.0314
12.85,-0.0296
12.86,-0.02782
12.87,-0.02608
12.88,-0.02442
12.89,-0.02287
12.9,-0.02145
12.91,-0.02022
12.92,-0.01917
12.93,-0.01835
12.94,-0.01775
12.95,-0.0174
12.96,-0.01733
12.97,-0.01751
12.98,-0.01797
12.99,-0.01869
13,-0.01968
13.01,-0.0209
13.02,-0.02234
13.03,-0.02401
13.04,-0.02584
13.05,-0.02782
13.06,-0.02992
13.07,-0.03211
13.08,-0.03435
13.09,-0.03662
13.1,-0.03885
13.11,-0.04104
13.12,-0.04313
13.13,-0.04511
13.14,-0.04694
13.15,-0.04858
13.16,-0.05004
13.17,-0.05126
13.18,-0.05225
13.19,-0.05299
13.2,-0.05346
13.21,-0.05367
13.22,-0.05359
13.23,-0.05326
13.24,-0.05264
13.25,-0.05177
13.26,-0.05065
13.27,-0.04928
13.28,-0.04769
13.29,-0.04585
13.3,-0.04383
13.31,-0.04161
13.32,-0.03922
13.33,-0.03666
13.34,-0.03394
13.35,-0.0311
13.36,-0.02812
13.37,-0.02504
13.38,-0.02185
13.39,-0.01856
13.4,-0.0152
13.41,-0.01176
13.42,-0.00828
13.43,-0.00473
13.44,-0.00116
13.45,0.00244
13.46,0.00605
