 #r(A)        ρ(r)_raw       ρ_smooth(r)         Base
   23.2100      0.0067958      0.0068537      0.0066337
   23.2300      0.0068642      0.0068691      0.0065965
   23.2500      0.0063156      0.0067860      0.0065595
   23.2700      0.0070914      0.0066858      0.0065228
   23.2900      0.0068630      0.0065266      0.0064862
   23.3100      0.0062945      0.0064297      0.0064497
   23.3300      0.0060682      0.0062254      0.0064134
   23.3500      0.0058314      0.0060828      0.0063775
   23.3700      0.0060701      0.0060180      0.0063418
   23.3900      0.0061500      0.0060459      0.0063064
   23.4100      0.0059705      0.0061370      0.0062711
   23.4300      0.0062077      0.0060527      0.0062361
   23.4500      0.0062869      0.0060289      0.0062013
   23.4700      0.0056486      0.0059875      0.0061666
   23.4900      0.0060306      0.0060639      0.0061323
   23.5100      0.0057634      0.0058974      0.0060981
   23.5300      0.0065899      0.0060234      0.0060641
   23.5500      0.0054545      0.0059777      0.0060301
   23.5700      0.0062787      0.0060676      0.0059965
   23.5900      0.0058021      0.0059039      0.0059630
   23.6100      0.0062131      0.0059521      0.0059297
   23.6300      0.0057714      0.0057829      0.0058964
   23.6500      0.0056954      0.0057951      0.0058632
   23.6700      0.0054323      0.0056924      0.0058302
   23.6900      0.0058632      0.0057265      0.0057974
   23.7100      0.0056996      0.0057542      0.0057647
   23.7300      0.0059421      0.0058434      0.0057321
   23.7500      0.0058336      0.0059361      0.0056995
   23.7700      0.0058784      0.0059832      0.0056670
   23.7900      0.0063267      0.0060167      0.0056345
   23.8100      0.0059349      0.0059657      0.0056019
   23.8300      0.0061098      0.0058540      0.0055692
   23.8500      0.0055786      0.0056920      0.0055364
   23.8700      0.0053200      0.0056087      0.0055035
   23.8900      0.0055166      0.0054842      0.0054707
   23.9100      0.0055182      0.0053565      0.0054379
   23.9300      0.0054874      0.0052961      0.0054050
   23.9500      0.0049401      0.0052590      0.0053721
   23.9700      0.0050179      0.0051149      0.0053393
   23.9900      0.0053313      0.0048877      0.0053065
   24.0100      0.0047977      0.0048304      0.0052736
   24.0300      0.0043514      0.0047240      0.0052408
   24.0500      0.0046536      0.0045237      0.0052081
   24.0700      0.0044861      0.0044733      0.0051756
   24.0900      0.0043297      0.0044661      0.0051431
   24.1100      0.0045456      0.0043843      0.0051107
   24.1300      0.0043154      0.0043748      0.0050785
   24.1500      0.0042447      0.0043592      0.0050464
   24.1700      0.0044385      0.0042126      0.0050144
   24.1900      0.0042518      0.0041193      0.0049826
   24.2100      0.0038129      0.0041186      0.0049509
   24.2300      0.0038487      0.0040673      0.0049194
   24.2500      0.0042413      0.0041273      0.0048881
   24.2700      0.0041819      0.0042234      0.0048569
   24.2900      0.0045517      0.0042317      0.0048258
   24.3100      0.0042935      0.0042560      0.0047947
   24.3300      0.0038901      0.0042595      0.0047636
   24.3500      0.0043627      0.0042853      0.0047327
   24.3700      0.0041996      0.0043135      0.0047019
   24.3900      0.0046805      0.0044850      0.0046712
   24.4100      0.0044345      0.0045275      0.0046405
   24.4300      0.0047479      0.0045681      0.0046098
   24.4500      0.0045749      0.0044925      0.0045791
   24.4700      0.0044025      0.0045880      0.0045484
   24.4900      0.0043026      0.0044675      0.0045177
   24.5100      0.0049122      0.0044539      0.0044871
   24.5300      0.0041450      0.0044876      0.0044565
   24.5500      0.0045070      0.0045113      0.0044260
   24.5700      0.0045712      0.0044156      0.0043955
   24.5900      0.0044209      0.0044944      0.0043650
   24.6100      0.0044341      0.0044546      0.0043346
   24.6300      0.0045388      0.0043681      0.0043042
   24.6500      0.0043079      0.0043548      0.0042738
   24.6700      0.0041387      0.0042526      0.0042436
   24.6900      0.0043548      0.0041282      0.0042134
   24.7100      0.0039230      0.0040527      0.0041834
   24.7300      0.0039167      0.0040280      0.0041535
   24.7500      0.0039305      0.0039788      0.0041239
   24.7700      0.0040147      0.0039103      0.0040944
   24.7900      0.0041087      0.0039140      0.0040651
   24.8100      0.0035806      0.0039576      0.0040359
   24.8300      0.0039353      0.0038534      0.0040070
   24.8500      0.0041489      0.0038169      0.0039784
   24.8700      0.0034934      0.0039266      0.0039500
   24.8900      0.0039263      0.0038944      0.0039218
   24.9100      0.0041289      0.0039096      0.0038939
   24.9300      0.0037746      0.0039219      0.0038660
   24.9500      0.0042248      0.0038800      0.0038384
   24.9700      0.0035546      0.0037787      0.0038109
   24.9900      0.0037170      0.0038416      0.0037835
   25.0100      0.0036222      0.0037267      0.0037562
   25.0300      0.0040894      0.0037701      0.0037291
   25.0500      0.0036500      0.0037956      0.0037021
   25.0700      0.0037719      0.0037840      0.0036751
   25.0900      0.0038443      0.0037032      0.0036483
   25.1100      0.0035641      0.0037266      0.0036215
   25.1300      0.0036855      0.0037441      0.0035950
   25.1500      0.0037675      0.0037633      0.0035687
   25.1700      0.0038589      0.0038198      0.0035424
   25.1900      0.0039404      0.0038081      0.0035163
   25.2100      0.0038467      0.0037518      0.0034902
   25.2300      0.0036272      0.0037515      0.0034642
   25.2500      0.0034859      0.0037820      0.0034382
   25.2700      0.0038574      0.0037123      0.0034125
   25.2900      0.0040927      0.0037104      0.0033867
   25.3100      0.0034983      0.0038087      0.0033609
   25.3300      0.0036179      0.0037969      0.0033352
   25.3500      0.0039772      0.0037387      0.0033096
   25.3700      0.0037983      0.0037275      0.0032839
   25.3900      0.0038019      0.0037237      0.0032581
   25.4100      0.0034422      0.0036622      0.0032323
   25.4300      0.0035990      0.0035896      0.0032066
   25.4500      0.0036696      0.0035590      0.0031809
   25.4700      0.0034355      0.0034986      0.0031552
   25.4900      0.0036486      0.0034039      0.0031296
   25.5100      0.0031401      0.0033206      0.0031039
   25.5300      0.0031257      0.0032492      0.0030783
   25.5500      0.0032532      0.0031002      0.0030527
   25.5700      0.0030782      0.0030237      0.0030273
   25.5900      0.0029037      0.0029625      0.0030019
   25.6100      0.0027579      0.0028242      0.0029768
   25.6300      0.0028194      0.0027238      0.0029517
   25.6500      0.0025617      0.0026987      0.0029269
   25.6700      0.0025764      0.0026253      0.0029021
   25.6900      0.0027782      0.0025445      0.0028776
   25.7100      0.0023910      0.0025145      0.0028531
   25.7300      0.0024152      0.0024807      0.0028288
   25.7500      0.0024115      0.0023947      0.0028047
   25.7700      0.0024077      0.0023558      0.0027808
   25.7900      0.0023483      0.0022910      0.0027571
   25.8100      0.0021964      0.0022393      0.0027336
   25.8300      0.0020912      0.0021876      0.0027103
   25.8500      0.0021526      0.0021858      0.0026873
   25.8700      0.0021493      0.0022100      0.0026646
   25.8900      0.0023394      0.0022637      0.0026421
   25.9100      0.0023174      0.0023062      0.0026197
   25.9300      0.0023597      0.0023176      0.0025975
   25.9500      0.0023653      0.0023012      0.0025755
   25.9700      0.0022060      0.0022757      0.0025536
   25.9900      0.0022575      0.0022830      0.0025318
   26.0100      0.0021901      0.0022157      0.0025101
   26.0300      0.0023963      0.0022469      0.0024887
   26.0500      0.0020287      0.0022470      0.0024672
   26.0700      0.0023617      0.0022455      0.0024459
   26.0900      0.0022583      0.0022147      0.0024247
   26.1100      0.0021824      0.0022098      0.0024035
   26.1300      0.0022424      0.0021684      0.0023823
   26.1500      0.0020042      0.0021559      0.0023613
   26.1700      0.0021544      0.0021166      0.0023403
   26.1900      0.0021961      0.0020432      0.0023193
   26.2100      0.0019861      0.0020312      0.0022984
   26.2300      0.0018754      0.0020172      0.0022776
   26.2500      0.0019442      0.0019496      0.0022569
   26.2700      0.0020844      0.0019341      0.0022361
   26.2900      0.0018579      0.0019384      0.0022154
   26.3100      0.0019086      0.0019141      0.0021948
   26.3300      0.0018968      0.0018399      0.0021743
   26.3500      0.0018228      0.0018158      0.0021539
   26.3700      0.0017135      0.0017793      0.0021336
   26.3900      0.0017375      0.0017676      0.0021133
   26.4100      0.0017260      0.0017437      0.0020932
   26.4300      0.0018383      0.0017710      0.0020732
   26.4500      0.0017031      0.0017790      0.0020533
   26.4700      0.0018503      0.0017307      0.0020335
   26.4900      0.0017772      0.0016911      0.0020139
   26.5100      0.0014846      0.0016622      0.0019944
   26.5300      0.0016402      0.0016192      0.0019750
   26.5500      0.0015589      0.0015729      0.0019558
   26.5700      0.0016353      0.0015620      0.0019367
   26.5900      0.0015455      0.0015769      0.0019178
   26.6100      0.0014299      0.0016267      0.0018990
   26.6300      0.0017150      0.0016469      0.0018804
   26.6500      0.0018080      0.0017173      0.0018619
   26.6700      0.0017359      0.0018069      0.0018436
   26.6900      0.0018979      0.0018424      0.0018253
   26.7100      0.0018778      0.0018466      0.0018070
   26.7300      0.0018923      0.0018543      0.0017889
   26.7500      0.0018290      0.0018137      0.0017707
   26.7700      0.0017746      0.0018040      0.0017526
   26.7900      0.0016946      0.0017737      0.0017346
   26.8100      0.0018295      0.0017881      0.0017166
   26.8300      0.0017410      0.0017923      0.0016986
   26.8500      0.0019011      0.0018035      0.0016807
   26.8700      0.0017956      0.0017445      0.0016628
   26.8900      0.0017503      0.0017164      0.0016449
   26.9100      0.0015346      0.0016966      0.0016271
   26.9300      0.0016004      0.0016854      0.0016093
   26.9500      0.0018020      0.0016625      0.0015917
   26.9700      0.0017399      0.0017042      0.0015741
   26.9900      0.0016356      0.0016850      0.0015565
   27.0100      0.0017432      0.0016233      0.0015390
   27.0300      0.0015041      0.0015550      0.0015215
   27.0500      0.0014934      0.0015155      0.0015041
   27.0700      0.0013985      0.0014895      0.0014868
   27.0900      0.0014385      0.0015174      0.0014696
   27.1100      0.0016128      0.0015337      0.0014525
   27.1300      0.0016440      0.0015450      0.0014354
   27.1500      0.0015745      0.0015629      0.0014184
   27.1700      0.0014551      0.0015389      0.0014014
   27.1900      0.0015282      0.0014882      0.0013846
   27.2100      0.0014926      0.0014443      0.0013678
   27.2300      0.0013905      0.0014355      0.0013512
   27.2500      0.0013552      0.0013918      0.0013346
   27.2700      0.0014113      0.0013234      0.0013182
   27.2900      0.0013097      0.0013231      0.0013018
   27.3100      0.0011506      0.0013128      0.0012856
   27.3300      0.0013886      0.0012861      0.0012695
   27.3500      0.0013040      0.0012414      0.0012536
   27.3700      0.0012774      0.0012693      0.0012377
   27.3900      0.0010862      0.0012836      0.0012220
   27.4100      0.0012901      0.0012785      0.0012065
   27.4300      0.0014605      0.0012553      0.0011910
   27.4500      0.0012781      0.0012652      0.0011757
   27.4700      0.0011617      0.0012242      0.0011604
   27.4900      0.0011355      0.0011732      0.0011453
   27.5100      0.0010849      0.0011746      0.0011304
   27.5300      0.0012056      0.0011762      0.0011155
   27.5500      0.0012851      0.0011875      0.0011008
   27.5700      0.0011696      0.0012604      0.0010861
   27.5900      0.0011922      0.0012490      0.0010715
   27.6100      0.0014496      0.0011793      0.0010570
   27.6300      0.0011483      0.0011631      0.0010424
   27.6500      0.0009367      0.0010905      0.0010280
   27.6700      0.0010886      0.0010273      0.0010136
   27.6900      0.0008293      0.0009775      0.0009993
   27.7100      0.0011337      0.0009890      0.0009850
   27.7300      0.0008992      0.0009522      0.0009708
   27.7500      0.0009941      0.0009718      0.0009567
   27.7700      0.0009046      0.0009350      0.0009426
   27.7900      0.0009273      0.0009242      0.0009286
   27.8100      0.0009499      0.0008686      0.0009147
   27.8300      0.0008449      0.0008657      0.0009007
   27.8500      0.0007164      0.0008596      0.0008869
   27.8700      0.0008902      0.0008234      0.0008731
   27.8900      0.0008968      0.0008285      0.0008593
   27.9100      0.0007688      0.0008323      0.0008456
   27.9300      0.0008705      0.0008026      0.0008319
   27.9500      0.0007349      0.0007808      0.0008183
   27.9700      0.0007418      0.0007813      0.0008048
   27.9900      0.0007880      0.0007973      0.0007914
   28.0100      0.0007711      0.0007775      0.0007781
   28.0300      0.0009508      0.0007639      0.0007648
   28.0500      0.0006356      0.0007236      0.0007515
   28.0700      0.0006738      0.0007007      0.0007384
   28.0900      0.0005868      0.0006119      0.0007253
   28.1100      0.0006563      0.0006391      0.0007123
   28.1300      0.0005071      0.0006085      0.0006995
   28.1500      0.0007713      0.0005984      0.0006867
   28.1700      0.0005212      0.0005571      0.0006740
   28.1900      0.0005360      0.0005533      0.0006614
   28.2100      0.0004499      0.0004780      0.0006489
   28.2300      0.0004880      0.0004401      0.0006366
   28.2500      0.0003945      0.0004147      0.0006243
   28.2700      0.0003322      0.0004156      0.0006122
   28.2900      0.0004088      0.0004057      0.0006002
   28.3100      0.0004545      0.0004036      0.0005883
   28.3300      0.0004384      0.0003878      0.0005765
   28.3500      0.0003841      0.0003535      0.0005648
   28.3700      0.0002531      0.0003116      0.0005532
   28.3900      0.0002374      0.0002804      0.0005417
   28.4100      0.0002448      0.0002509      0.0005303
   28.4300      0.0002826      0.0002520      0.0005191
   28.4500      0.0002364      0.0002548      0.0005080
   28.4700      0.0002590      0.0002605      0.0004970
   28.4900      0.0002510      0.0002464      0.0004862
   28.5100      0.0002734      0.0002370      0.0004755
   28.5300      0.0002124      0.0002336      0.0004648
   28.5500      0.0001893      0.0002076      0.0004543
   28.5700      0.0002420      0.0001906      0.0004440
   28.5900      0.0001208      0.0001843      0.0004337
   28.6100      0.0001886      0.0001916      0.0004236
   28.6300      0.0001808      0.0001717      0.0004135
   28.6500      0.0002256      0.0001715      0.0004036
   28.6700      0.0001427      0.0001563      0.0003938
   28.6900      0.0001200      0.0001456      0.0003842
   28.7100      0.0001123      0.0001199      0.0003747
   28.7300      0.0001271      0.0001047      0.0003654
   28.7500      0.0000971      0.0001016      0.0003562
   28.7700      0.0000671      0.0000985      0.0003472
   28.7900      0.0001043      0.0000864      0.0003383
   28.8100      0.0000967      0.0000803      0.0003296
   28.8300      0.0000668      0.0000802      0.0003211
   28.8500      0.0000668      0.0000757      0.0003127
   28.8700      0.0000667      0.0000563      0.0003045
   28.8900      0.0000814      0.0000577      0.0002965
   28.9100      0.0000000      0.0000665      0.0002886
   28.9300      0.0000738      0.0000708      0.0002809
   28.9500      0.0001105      0.0000721      0.0002733
   28.9700      0.0000883      0.0000824      0.0002659
   28.9900      0.0000881      0.0000750      0.0002586
   29.0100      0.0000513      0.0000646      0.0002514
   29.0300      0.0000366      0.0000615      0.0002445
   29.0500      0.0000585      0.0000600      0.0002377
   29.0700      0.0000731      0.0000672      0.0002310
   29.0900      0.0000802      0.0000817      0.0002244
   29.1100      0.0000874      0.0000860      0.0002180
   29.1300      0.0001091      0.0000888      0.0002117
   29.1500      0.0000799      0.0000959      0.0002055
   29.1700      0.0000871      0.0000987      0.0001995
   29.1900      0.0001159      0.0001029      0.0001936
   29.2100      0.0001013      0.0001071      0.0001879
   29.2300      0.0001301      0.0001127      0.0001823
   29.2500      0.0001010      0.0001097      0.0001767
   29.2700      0.0001153      0.0001225      0.0001713
   29.2900      0.0001007      0.0001108      0.0001661
   29.3100      0.0001653      0.0001150      0.0001609
   29.3300      0.0000718      0.0001148      0.0001558
   29.3500      0.0001218      0.0001090      0.0001509
   29.3700      0.0001145      0.0000945      0.0001460
   29.3900      0.0000715      0.0001015      0.0001412
   29.4100      0.0000928      0.0000885      0.0001366
   29.4300      0.0001069      0.0000770      0.0001321
   29.4500      0.0000569      0.0000755      0.0001276
   29.4700      0.0000569      0.0000768      0.0001233
   29.4900      0.0000639      0.0000752      0.0001191
   29.5100      0.0000992      0.0000723      0.0001150
   29.5300      0.0000991      0.0000722      0.0001110
   29.5500      0.0000424      0.0000792      0.0001071
   29.5700      0.0000565      0.0000678      0.0001032
   29.5900      0.0000987      0.0000592      0.0000995
   29.6100      0.0000422      0.0000564      0.0000959
   29.6300      0.0000563      0.0000549      0.0000925
   29.6500      0.0000281      0.0000393      0.0000891
   29.6700      0.0000491      0.0000337      0.0000858
   29.6900      0.0000210      0.0000280      0.0000827
   29.7100      0.0000140      0.0000266      0.0000796
   29.7300      0.0000279      0.0000210      0.0000766
   29.7500      0.0000209      0.0000237      0.0000737
   29.7700      0.0000209      0.0000265      0.0000709
   29.7900      0.0000348      0.0000223      0.0000682
   29.8100      0.0000278      0.0000209      0.0000656
   29.8300      0.0000069      0.0000181      0.0000630
   29.8500      0.0000139      0.0000139      0.0000606
   29.8700      0.0000069      0.0000083      0.0000582
   29.8900      0.0000138      0.0000083      0.0000559
   29.9100      0.0000000      0.0000097      0.0000537
   29.9300      0.0000069      0.0000124      0.0000516
   29.9500      0.0000206      0.0000124      0.0000495
   29.9700      0.0000206      0.0000124      0.0000476
   29.9900      0.0000137      0.0000110      0.0000456
   30.0100      0.0000000      0.0000069      0.0000438
   30.0300      0.0000000      0.0000027      0.0000421
   30.0500      0.0000000      0.0000000      0.0000404
   30.0700      0.0000000      0.0000000      0.0000388
   30.0900      0.0000000      0.0000014      0.0000373
   30.1100      0.0000000      0.0000027      0.0000358
   30.1300      0.0000068      0.0000027      0.0000344
   30.1500      0.0000068      0.0000027      0.0000331
   30.1700      0.0000000      0.0000041      0.0000318
   30.1900      0.0000000      0.0000027      0.0000305
   30.2100      0.0000068      0.0000027      0.0000294
   30.2300      0.0000000      0.0000040      0.0000283
   30.2500      0.0000067      0.0000040      0.0000272
   30.2700      0.0000067      0.0000027      0.0000262
   30.2900      0.0000000      0.0000027      0.0000252
   30.3100      0.0000000      0.0000013      0.0000242
   30.3300      0.0000000      0.0000000      0.0000233
   30.3500      0.0000000      0.0000000      0.0000225
   30.3700      0.0000000      0.0000000      0.0000216
   30.3900      0.0000000      0.0000000      0.0000208
   30.4100      0.0000000      0.0000000      0.0000201
   30.4300      0.0000000      0.0000000      0.0000193
   30.4500      0.0000000      0.0000000      0.0000186
   30.4700      0.0000000      0.0000000      0.0000179
   30.4900      0.0000000      0.0000000      0.0000173
   30.5100      0.0000000      0.0000000      0.0000166
   30.5300      0.0000000      0.0000000      0.0000160
   30.5500      0.0000000      0.0000000      0.0000154
   30.5700      0.0000000      0.0000000      0.0000149
   30.5900      0.0000000      0.0000000      0.0000143
   30.6100      0.0000000      0.0000000      0.0000138
   30.6300      0.0000000      0.0000000      0.0000133
   30.6500      0.0000000      0.0000000      0.0000128
   30.6700      0.0000000      0.0000000      0.0000123
   30.6900      0.0000000      0.0000000      0.0000119
   30.7100      0.0000000      0.0000000      0.0000114
   30.7300      0.0000000      0.0000000      0.0000110
   30.7500      0.0000000      0.0000000      0.0000106
   30.7700      0.0000000      0.0000000      0.0000102
   30.7900      0.0000000      0.0000000      0.0000098
   30.8100      0.0000000      0.0000000      0.0000094
   30.8300      0.0000000      0.0000000      0.0000090
   30.8500      0.0000000      0.0000000      0.0000086
   30.8700      0.0000000      0.0000000      0.0000083
   30.8900      0.0000000      0.0000000      0.0000079
   30.9100      0.0000000      0.0000000      0.0000076
   30.9300      0.0000000      0.0000000      0.0000072
   30.9500      0.0000000      0.0000000      0.0000069
   30.9700      0.0000000      0.0000000      0.0000065
   30.9900      0.0000000      0.0000000      0.0000062
   31.0100      0.0000000      0.0000000      0.0000059
   31.0300      0.0000000      0.0000000      0.0000056
   31.0500      0.0000000      0.0000000      0.0000053
   31.0700      0.0000000      0.0000000      0.0000050
   31.0900      0.0000000      0.0000000      0.0000047
   31.1100      0.0000000      0.0000000      0.0000044
   31.1300      0.0000000      0.0000000      0.0000041
   31.1500      0.0000000      0.0000000      0.0000039
   31.1700      0.0000000      0.0000000      0.0000036
   31.1900      0.0000000      0.0000000      0.0000034
   31.2100      0.0000000      0.0000000      0.0000031
   31.2300      0.0000000      0.0000000      0.0000029
   31.2500      0.0000000      0.0000000      0.0000027
   31.2700      0.0000000      0.0000000      0.0000025
   31.2900      0.0000000      0.0000000      0.0000023
   31.3100      0.0000000      0.0000000      0.0000021
   31.3300      0.0000000      0.0000000      0.0000019
   31.3500      0.0000000      0.0000000      0.0000018
   31.3700      0.0000000      0.0000000      0.0000016
   31.3900      0.0000000      0.0000000      0.0000015
   31.4100      0.0000000      0.0000000      0.0000013
   31.4300      0.0000000      0.0000000      0.0000012
   31.4500      0.0000000      0.0000000      0.0000011
   31.4700      0.0000000      0.0000000      0.0000010
   31.4900      0.0000000      0.0000000      0.0000009
   31.5100      0.0000000      0.0000000      0.0000008
   31.5300      0.0000000      0.0000000      0.0000007
   31.5500      0.0000000      0.0000000      0.0000006
   31.5700      0.0000000      0.0000000      0.0000006
   31.5900      0.0000000      0.0000000      0.0000005
   31.6100      0.0000000      0.0000000      0.0000004
   31.6300      0.0000000      0.0000000      0.0000004
   31.6500      0.0000000      0.0000000      0.0000004
   31.6700      0.0000000      0.0000000      0.0000003
   31.6900      0.0000000      0.0000000      0.0000003
   31.7100      0.0000000      0.0000000      0.0000003
   31.7300      0.0000000      0.0000000      0.0000002
   31.7500      0.0000000      0.0000000      0.0000002
   31.7700      0.0000000      0.0000000      0.0000002
   31.7900      0.0000000      0.0000000      0.0000002
   31.8100      0.0000000      0.0000000      0.0000001
   31.8300      0.0000000      0.0000000      0.0000001
   31.8500      0.0000000      0.0000000      0.0000001
   31.8700      0.0000000      0.0000000      0.0000001
   31.8900      0.0000000      0.0000000      0.0000001
   31.9100      0.0000000      0.0000000      0.0000001
   31.9300      0.0000000      0.0000000      0.0000001
   31.9500      0.0000000      0.0000000      0.0000001
   31.9700      0.0000000      0.0000000      0.0000000
   31.9900      0.0000000      0.0000000      0.0000000
   32.0100      0.0000000      0.0000000      0.0000000
   32.0300      0.0000000      0.0000000      0.0000000
   32.0500      0.0000000      0.0000000      0.0000000
   32.0700      0.0000000      0.0000000      0.0000000
   32.0900      0.0000000      0.0000000      0.0000000
   32.1100      0.0000000      0.0000000      0.0000000
   32.1300      0.0000000      0.0000000      0.0000000
   32.1500      0.0000000      0.0000000      0.0000000
   32.1700      0.0000000      0.0000000      0.0000000
   32.1900      0.0000000      0.0000000      0.0000000
   32.2100      0.0000000      0.0000000      0.0000000
   32.2300      0.0000000      0.0000000      0.0000000
   32.2500      0.0000000      0.0000000      0.0000000
   32.2700      0.0000000      0.0000000      0.0000000
   32.2900      0.0000000      0.0000000      0.0000000
   32.3100      0.0000000      0.0000000      0.0000000
   32.3300      0.0000000      0.0000000      0.0000000
   32.3500      0.0000000      0.0000000      0.0000000
   32.3700      0.0000000      0.0000000      0.0000000
   32.3900      0.0000000      0.0000000      0.0000000
   32.4100      0.0000000      0.0000000      0.0000000
   32.4300      0.0000000      0.0000000      0.0000000
   32.4500      0.0000000      0.0000000      0.0000000
   32.4700      0.0000000      0.0000000      0.0000000
   32.4900      0.0000000      0.0000000      0.0000000
   32.5100      0.0000000      0.0000000      0.0000000
   32.5300      0.0000000      0.0000000      0.0000000
   32.5500      0.0000000      0.0000000      0.0000000
   32.5700      0.0000000      0.0000000      0.0000000
   32.5900      0.0000000      0.0000000      0.0000000
   32.6100      0.0000000      0.0000000      0.0000000
   32.6300      0.0000000      0.0000000      0.0000000
   32.6500      0.0000000      0.0000000      0.0000000
   32.6700      0.0000000      0.0000000      0.0000000
   32.6900      0.0000000      0.0000000      0.0000000
   32.7100      0.0000000      0.0000000      0.0000000
   32.7300      0.0000000      0.0000000      0.0000000
   32.7500      0.0000000      0.0000000      0.0000000
   32.7700      0.0000000      0.0000000      0.0000000
   32.7900      0.0000000      0.0000000      0.0000000
   32.8100      0.0000000      0.0000000      0.0000000
   32.8300      0.0000000      0.0000000      0.0000000
   32.8500      0.0000000      0.0000000      0.0000000
   32.8700      0.0000000      0.0000000      0.0000000
   32.8900      0.0000000      0.0000000      0.0000000
   32.9100      0.0000000      0.0000000      0.0000000
   32.9300      0.0000000      0.0000000      0.0000000
   32.9500      0.0000000      0.0000000      0.0000000
   32.9700      0.0000000      0.0000000      0.0000000
   32.9900      0.0000000      0.0000000      0.0000000
   33.0100      0.0000000      0.0000000      0.0000000
   33.0300      0.0000000      0.0000000      0.0000000
   33.0500      0.0000000      0.0000000      0.0000000
   33.0700      0.0000000      0.0000000      0.0000000
   33.0900      0.0000000      0.0000000      0.0000000
   33.1100      0.0000000      0.0000000      0.0000000
   33.1300      0.0000000      0.0000000      0.0000000
   33.1500      0.0000000      0.0000000      0.0000000
   33.1700      0.0000000      0.0000000      0.0000000
   33.1900      0.0000000      0.0000000      0.0000000
   33.2100      0.0000000      0.0000000      0.0000000
   33.2300      0.0000000      0.0000000      0.0000000
   33.2500      0.0000000      0.0000000      0.0000000
   33.2700      0.0000000      0.0000000      0.0000000
   33.2900      0.0000000      0.0000000      0.0000000
   33.3100      0.0000000      0.0000000      0.0000000
   33.3300      0.0000000      0.0000000      0.0000000
   33.3500      0.0000000      0.0000000      0.0000000
   33.3700      0.0000000      0.0000000      0.0000000
   33.3900      0.0000000      0.0000000      0.0000000
   33.4100      0.0000000      0.0000000      0.0000000
   33.4300      0.0000000      0.0000000      0.0000000
   33.4500      0.0000000      0.0000000      0.0000000
   33.4700      0.0000000      0.0000000      0.0000000
   33.4900      0.0000000      0.0000000      0.0000000
   33.5100      0.0000000      0.0000000      0.0000000
   33.5300      0.0000000      0.0000000      0.0000000
   33.5500      0.0000000      0.0000000      0.0000000
   33.5700      0.0000000      0.0000000      0.0000000
   33.5900      0.0000000      0.0000000      0.0000000
   33.6100      0.0000000      0.0000000      0.0000000
   33.6300      0.0000000      0.0000000      0.0000000
   33.6500      0.0000000      0.0000000      0.0000000
   33.6700      0.0000000      0.0000000      0.0000000
   33.6900      0.0000000      0.0000000      0.0000000
   33.7100      0.0000000      0.0000000      0.0000000
   33.7300      0.0000000      0.0000000      0.0000000
   33.7500      0.0000000      0.0000000      0.0000000
   33.7700      0.0000000      0.0000000      0.0000000
   33.7900      0.0000000      0.0000000      0.0000000
   33.8100      0.0000000      0.0000000      0.0000000
   33.8300      0.0000000      0.0000000      0.0000000
   33.8500      0.0000000      0.0000000      0.0000000
   33.8700      0.0000000      0.0000000      0.0000000
   33.8900      0.0000000      0.0000000      0.0000000
   33.9100      0.0000000      0.0000000      0.0000000
   33.9300      0.0000000      0.0000000      0.0000000
   33.9500      0.0000000      0.0000000      0.0000000
   33.9700      0.0000000      0.0000000      0.0000000
   33.9900      0.0000000      0.0000000      0.0000000
   34.0100      0.0000000      0.0000000      0.0000000
   34.0300      0.0000000      0.0000000      0.0000000
   34.0500      0.0000000      0.0000000      0.0000000
   34.0700      0.0000000      0.0000000      0.0000000
   34.0900      0.0000000      0.0000000      0.0000000
   34.1100      0.0000000      0.0000000      0.0000000
   34.1300      0.0000000      0.0000000      0.0000000
   34.1500      0.0000000      0.0000000      0.0000000
   34.1700      0.0000000      0.0000000      0.0000000
   34.1900      0.0000000      0.0000000      0.0000000
   34.2100      0.0000000      0.0000000      0.0000000
   34.2300      0.0000000      0.0000000      0.0000000
   34.2500      0.0000000      0.0000000      0.0000000
   34.2700      0.0000000      0.0000000      0.0000000
   34.2900      0.0000000      0.0000000      0.0000000
   34.3100      0.0000000      0.0000000      0.0000000
   34.3300      0.0000000      0.0000000      0.0000000
   34.3500      0.0000000      0.0000000      0.0000000
   34.3700      0.0000000      0.0000000      0.0000000
   34.3900      0.0000000      0.0000000      0.0000000
   34.4100      0.0000000      0.0000000      0.0000000
   34.4300      0.0000000      0.0000000      0.0000000
   34.4500      0.0000000      0.0000000      0.0000000
   34.4700      0.0000000      0.0000000      0.0000000
   34.4900      0.0000000      0.0000000      0.0000000
   34.5100      0.0000000      0.0000000      0.0000000
   34.5300      0.0000000      0.0000000      0.0000000
   34.5500      0.0000000      0.0000000      0.0000000
   34.5700      0.0000000      0.0000000      0.0000000
   34.5900      0.0000000      0.0000000      0.0000000
   34.6100      0.0000000      0.0000000      0.0000000
   34.6300      0.0000000      0.0000000      0.0000000
   34.6500      0.0000000      0.0000000      0.0000000
   34.6700      0.0000000      0.0000000      0.0000000
   34.6900      0.0000000      0.0000000      0.0000000
   34.7100      0.0000000      0.0000000      0.0000000
   34.7300      0.0000000      0.0000000      0.0000000
   34.7500      0.0000000      0.0000000      0.0000000
   34.7700      0.0000000      0.0000000      0.0000000
   34.7900      0.0000000      0.0000000      0.0000000
   34.8100      0.0000000      0.0000000      0.0000000
   34.8300      0.0000000      0.0000000      0.0000000
