 #r(A)        h(r)         Base         G(r)
  4.34      0.01368      0.03127     -0.01767
  4.36      0.01513      0.03143     -0.01490
  4.38      0.01938      0.03159     -0.01108
  4.40      0.02354      0.03174     -0.00586
  4.42      0.03079      0.03190      0.00110
  4.44      0.04058      0.03205      0.00911
  4.46      0.05069      0.03220      0.01921
  4.48      0.06022      0.03234      0.02981
  4.50      0.07475      0.03248      0.04018
  4.52      0.08452      0.03260      0.05133
  4.54      0.09310      0.03272      0.06215
  4.56      0.10709      0.03282      0.07151
  4.58      0.11488      0.03292      0.07863
  4.60      0.12207      0.03300      0.08219
  4.62      0.12061      0.03307      0.08209
  4.64      0.11131      0.03314      0.07758
  4.66      0.10696      0.03320      0.07042
  4.68      0.09264      0.03325      0.06063
  4.70      0.08657      0.03330      0.05150
  4.72      0.07190      0.03335      0.04103
  4.74      0.06592      0.03340      0.03152
  4.76      0.05489      0.03345      0.02249
  4.78      0.04530      0.03350      0.01489
  4.80      0.04169      0.03355      0.00755
  4.82      0.03418      0.03360      0.00185
  4.84      0.02944      0.03366     -0.00275
  4.86      0.02668      0.03372     -0.00741
  4.88      0.02254      0.03377     -0.01113
  4.90      0.01868      0.03384     -0.01376
  4.92      0.01589      0.03391     -0.01598
  4.94      0.01659      0.03399     -0.01778
  4.96      0.01596      0.03407     -0.01864
  4.98      0.01390      0.03416     -0.01934
  5.00      0.01482      0.03427     -0.02002
  5.02      0.01283      0.03438     -0.02058
  5.04      0.01372      0.03450     -0.02040
  5.06      0.01369      0.03463     -0.01993
  5.08      0.01544      0.03477     -0.01870
  5.10      0.01782      0.03492     -0.01739
  5.12      0.01968      0.03508     -0.01523
  5.14      0.02104      0.03524     -0.01262
  5.16      0.02529      0.03541     -0.00967
  5.18      0.02929      0.03558     -0.00591
  5.20      0.03339      0.03575     -0.00198
  5.22      0.03935      0.03592      0.00178
  5.24      0.04153      0.03609      0.00601
  5.26      0.04496      0.03626      0.00983
  5.28      0.05128      0.03642      0.01238
  5.30      0.05329      0.03657      0.01499
  5.32      0.05293      0.03672      0.01568
  5.34      0.05534      0.03686      0.01385
  5.36      0.04914      0.03699      0.01134
  5.38      0.04283      0.03712      0.00817
  5.40      0.04141      0.03724      0.00335
  5.42      0.03770      0.03735     -0.00111
  5.44      0.03188      0.03746     -0.00523
  5.46      0.02740      0.03757     -0.00952
  5.48      0.02280      0.03768     -0.01341
  5.50      0.02048      0.03778     -0.01666
  5.52      0.01877      0.03788     -0.01954
  5.54      0.01613      0.03798     -0.02151
  5.56      0.01353      0.03808     -0.02337
  5.58      0.01345      0.03818     -0.02512
  5.60      0.01167      0.03828     -0.02623
  5.62      0.01053      0.03839     -0.02690
  5.64      0.01107      0.03849     -0.02704
  5.66      0.01074      0.03859     -0.02672
  5.68      0.01327      0.03870     -0.02551
  5.70      0.01376      0.03881     -0.02342
  5.72      0.01715      0.03892     -0.02047
  5.74      0.02201      0.03903     -0.01723
  5.76      0.02604      0.03915     -0.01211
  5.78      0.03005      0.03926     -0.00636
  5.80      0.03994      0.03938     -0.00008
  5.82      0.04649      0.03950      0.00657
  5.84      0.05397      0.03961      0.01378
  5.86      0.05990      0.03972      0.02003
  5.88      0.06668      0.03983      0.02531
  5.90      0.07176      0.03994      0.02989
  5.92      0.07340      0.04004      0.03269
  5.94      0.07743      0.04013      0.03332
  5.96      0.07440      0.04022      0.03276
  5.98      0.07031      0.04031      0.03143
  6.00      0.06937      0.04039      0.02828
  6.02      0.06720      0.04046      0.02445
  6.04      0.06207      0.04053      0.02064
  6.06      0.05560      0.04059      0.01544
  6.08      0.05160      0.04065      0.01019
  6.10      0.04366      0.04070      0.00501
  6.12      0.04124      0.04076      0.00009
  6.14      0.03647      0.04081     -0.00500
  6.16      0.03128      0.04085     -0.00858
  6.18      0.02635      0.04090     -0.01246
  6.20      0.02600      0.04095     -0.01593
  6.22      0.02208      0.04099     -0.01851
  6.24      0.01937      0.04104     -0.02023
  6.26      0.01860      0.04108     -0.02198
  6.28      0.01798      0.04113     -0.02308
  6.30      0.01748      0.04118     -0.02339
  6.32      0.01683      0.04124     -0.02316
  6.34      0.01805      0.04129     -0.02244
  6.36      0.02004      0.04135     -0.02170
  6.38      0.02187      0.04141     -0.02032
  6.40      0.02145      0.04148     -0.01869
  6.42      0.02404      0.04155     -0.01732
  6.44      0.02655      0.04162     -0.01569
  6.46      0.02721      0.04169     -0.01371
  6.48      0.03039      0.04176     -0.01269
  6.50      0.03172      0.04184     -0.01195
  6.52      0.02949      0.04193     -0.01124
  6.54      0.03065      0.04201     -0.01233
  6.56      0.03116      0.04211     -0.01345
  6.58      0.02537      0.04221     -0.01476
  6.60      0.02660      0.04232     -0.01648
  6.62      0.02348      0.04244     -0.01838
  6.64      0.02259      0.04257     -0.01942
  6.66      0.02227      0.04272     -0.02098
  6.68      0.02080      0.04287     -0.02195
  6.70      0.01952      0.04303     -0.02244
  6.72      0.01943      0.04321     -0.02263
  6.74      0.02092      0.04339     -0.02210
  6.76      0.02224      0.04358     -0.02075
  6.78      0.02433      0.04378     -0.01817
  6.80      0.02723      0.04398     -0.01454
  6.82      0.03335      0.04419     -0.00982
  6.84      0.04007      0.04440     -0.00331
  6.86      0.04690      0.04462      0.00436
  6.88      0.05789      0.04483      0.01302
  6.90      0.06664      0.04503      0.02409
  6.92      0.07771      0.04523      0.03435
  6.94      0.09645      0.04542      0.04486
  6.96      0.09920      0.04560      0.05472
  6.98      0.11141      0.04576      0.06392
  7.00      0.11685      0.04591      0.06900
  7.02      0.12451      0.04604      0.07391
  7.04      0.12256      0.04615      0.07521
  7.06      0.12441      0.04624      0.07380
  7.08      0.11846      0.04631      0.06927
  7.10      0.11024      0.04636      0.06331
  7.12      0.10223      0.04640      0.05566
  7.14      0.09303      0.04643      0.04736
  7.16      0.08633      0.04644      0.03873
  7.18      0.07710      0.04644      0.02989
  7.20      0.06717      0.04644      0.02182
  7.22      0.05804      0.04643      0.01401
  7.24      0.05262      0.04641      0.00667
  7.26      0.04725      0.04640      0.00013
  7.28      0.04034      0.04638     -0.00486
  7.30      0.03441      0.04637     -0.00931
  7.32      0.03300      0.04636     -0.01322
  7.34      0.03028      0.04635     -0.01570
  7.36      0.02765      0.04635     -0.01744
  7.38      0.02790      0.04636     -0.01908
  7.40      0.02575      0.04636     -0.01974
  7.42      0.02482      0.04638     -0.01996
  7.44      0.02702      0.04640     -0.02057
  7.46      0.02663      0.04643     -0.02089
  7.48      0.02493      0.04647     -0.02139
  7.50      0.02429      0.04651     -0.02209
  7.52      0.02250      0.04656     -0.02260
  7.54      0.02372      0.04662     -0.02297
  7.56      0.02435      0.04668     -0.02383
  7.58      0.02337      0.04676     -0.02439
  7.60      0.02033      0.04684     -0.02525
  7.62      0.02010      0.04693     -0.02599
  7.64      0.01981      0.04703     -0.02703
  7.66      0.02111      0.04714     -0.02718
  7.68      0.01864      0.04725     -0.02703
  7.70      0.02011      0.04736     -0.02616
  7.72      0.02140      0.04749     -0.02499
  7.74      0.02478      0.04761     -0.02247
  7.76      0.02757      0.04774     -0.01976
  7.78      0.03188      0.04788     -0.01619
  7.80      0.03428      0.04801     -0.01159
  7.82      0.03995      0.04815     -0.00699
  7.84      0.04844      0.04828     -0.00162
  7.86      0.05121      0.04842      0.00405
  7.88      0.05941      0.04855      0.01014
  7.90      0.06333      0.04868      0.01474
  7.92      0.07108      0.04881      0.01961
  7.94      0.07207      0.04893      0.02282
  7.96      0.07621      0.04905      0.02452
  7.98      0.07606      0.04917      0.02439
  8.00      0.07243      0.04928      0.02383
  8.02      0.07099      0.04938      0.02172
  8.04      0.06987      0.04948      0.01871
  8.06      0.06618      0.04957      0.01590
  8.08      0.06147      0.04966      0.01220
  8.10      0.05884      0.04975      0.00807
  8.12      0.05299      0.04984      0.00410
  8.14      0.04962      0.04992      0.00001
  8.16      0.04675      0.05000     -0.00288
  8.18      0.04145      0.05008     -0.00549
  8.20      0.04481      0.05016     -0.00669
  8.22      0.04034      0.05025     -0.00733
  8.24      0.04401      0.05033     -0.00641
  8.26      0.04397      0.05041     -0.00576
  8.28      0.04647      0.05049     -0.00359
  8.30      0.04845      0.05058     -0.00189
  8.32      0.05161      0.05066      0.00005
  8.34      0.05293      0.05073      0.00166
  8.36      0.05407      0.05081      0.00313
  8.38      0.05489      0.05088      0.00357
  8.40      0.05620      0.05095      0.00322
  8.42      0.05419      0.05102      0.00215
  8.44      0.05153      0.05108      0.00036
  8.46      0.04904      0.05114     -0.00227
  8.48      0.04627      0.05120     -0.00466
  8.50      0.04333      0.05125     -0.00690
  8.52      0.04253      0.05131     -0.00860
  8.54      0.04058      0.05136     -0.01026
  8.56      0.04086      0.05141     -0.01127
  8.58      0.03820      0.05147     -0.01215
  8.60      0.03856      0.05152     -0.01317
  8.62      0.03839      0.05156     -0.01358
  8.64      0.03569      0.05161     -0.01271
  8.66      0.03908      0.05166     -0.01176
  8.68      0.04279      0.05170     -0.01028
  8.70      0.04353      0.05174     -0.00817
  8.72      0.04602      0.05178     -0.00579
  8.74      0.04645      0.05182     -0.00401
  8.76      0.05118      0.05185     -0.00198
  8.78      0.05184      0.05188     -0.00032
  8.80      0.05387      0.05190      0.00089
  8.82      0.05444      0.05192      0.00089
  8.84      0.05265      0.05194      0.00017
  8.86      0.05130      0.05196     -0.00105
  8.88      0.04830      0.05198     -0.00317
  8.90      0.04787      0.05199     -0.00571
  8.92      0.04393      0.05202     -0.00767
  8.94      0.04000      0.05204     -0.00952
  8.96      0.04162      0.05207     -0.01173
  8.98      0.03919      0.05211     -0.01258
  9.00      0.03700      0.05216     -0.01295
  9.02      0.03984      0.05222     -0.01347
  9.04      0.03841      0.05229     -0.01276
  9.06      0.03932      0.05237     -0.01175
  9.08      0.04307      0.05246     -0.01100
  9.10      0.04246      0.05256     -0.00936
  9.12      0.04406      0.05267     -0.00738
  9.14      0.04707      0.05278     -0.00608
  9.16      0.04976      0.05291     -0.00455
  9.18      0.05020      0.05304     -0.00323
  9.20      0.05071      0.05317     -0.00261
  9.22      0.05128      0.05331     -0.00270
  9.24      0.05082      0.05344     -0.00281
  9.26      0.05004      0.05359     -0.00327
  9.28      0.05030      0.05373     -0.00386
  9.30      0.04915      0.05387     -0.00398
  9.32      0.04903      0.05401     -0.00366
  9.34      0.05093      0.05415     -0.00232
  9.36      0.05234      0.05429      0.00048
  9.38      0.05772      0.05443      0.00474
  9.40      0.06386      0.05457      0.00970
  9.42      0.07103      0.05471      0.01581
  9.44      0.07640      0.05484      0.02179
  9.46      0.08355      0.05496      0.02870
  9.48      0.08832      0.05508      0.03536
  9.50      0.09900      0.05520      0.04219
  9.52      0.10494      0.05530      0.04782
  9.54      0.11113      0.05540      0.05248
  9.56      0.11221      0.05548      0.05542
  9.58      0.11212      0.05556      0.05630
  9.60      0.11413      0.05562      0.05500
  9.62      0.10970      0.05567      0.05218
  9.64      0.10493      0.05571      0.04846
  9.66      0.09842      0.05575      0.04292
  9.68      0.09368      0.05577      0.03747
  9.70      0.08663      0.05578      0.03106
  9.72      0.08255      0.05579      0.02494
  9.74      0.07293      0.05579      0.01780
  9.76      0.06784      0.05578      0.01155
  9.78      0.05798      0.05577      0.00499
  9.80      0.05534      0.05575     -0.00077
  9.82      0.04968      0.05574     -0.00653
  9.84      0.04407      0.05573     -0.01091
  9.86      0.03897      0.05571     -0.01574
  9.88      0.03600      0.05570     -0.01995
  9.90      0.03112      0.05569     -0.02344
  9.92      0.02858      0.05569     -0.02600
  9.94      0.02662      0.05569     -0.02824
  9.96      0.02613      0.05570     -0.02972
  9.98      0.02481      0.05572     -0.03050
 10.00      0.02377      0.05574     -0.03077
 10.02      0.02474      0.05578     -0.03050
 10.04      0.02543      0.05582     -0.02962
 10.06      0.02762      0.05587     -0.02789
 10.08      0.02943      0.05593     -0.02568
 10.10      0.03267      0.05599     -0.02264
 10.12      0.03610      0.05606     -0.01856
 10.14      0.04093      0.05613     -0.01413
 10.16      0.04838      0.05621     -0.00892
 10.18      0.05194      0.05629     -0.00395
 10.20      0.05910      0.05637      0.00054
 10.22      0.06134      0.05645      0.00397
 10.24      0.06380      0.05653      0.00678
 10.26      0.06591      0.05661      0.00841
 10.28      0.06641      0.05668      0.00936
 10.30      0.06761      0.05675      0.00933
 10.32      0.06650      0.05682      0.00858
