 #r(A)        h(r)         Base         G(r)
  4.68      0.13643      0.03925      0.09337
  4.70      0.13643      0.03936      0.09391
  4.72      0.13537      0.03946      0.09261
  4.74      0.13148      0.03955      0.08761
  4.76      0.12062      0.03964      0.07991
  4.78      0.11193      0.03971      0.07138
  4.80      0.09836      0.03978      0.05882
  4.82      0.09308      0.03985      0.04719
  4.84      0.06903      0.03990      0.03547
  4.86      0.06276      0.03995      0.02296
  4.88      0.05361      0.04000      0.01091
  4.90      0.03611      0.04005      0.00241
  4.92      0.03304      0.04010     -0.00597
  4.94      0.02681      0.04015     -0.01380
  4.96      0.02109      0.04020     -0.01830
  4.98      0.01471      0.04025     -0.02296
  5.00      0.01383      0.04031     -0.02641
  5.02      0.01003      0.04038     -0.02902
  5.04      0.00983      0.04045     -0.03052
  5.06      0.00837      0.04053     -0.03187
  5.08      0.00757      0.04062     -0.03188
  5.10      0.00749      0.04073     -0.03167
  5.12      0.01046      0.04084     -0.03100
  5.14      0.01138      0.04097     -0.02967
  5.16      0.01232      0.04111     -0.02812
  5.18      0.01484      0.04127     -0.02601
  5.20      0.01597      0.04143     -0.02342
  5.22      0.02177      0.04161     -0.02006
  5.24      0.02518      0.04179     -0.01676
  5.26      0.02995      0.04199     -0.01252
  5.28      0.03229      0.04219     -0.00861
  5.30      0.03815      0.04239     -0.00327
  5.32      0.04231      0.04260      0.00090
  5.34      0.05290      0.04281      0.00497
  5.36      0.05184      0.04301      0.00867
  5.38      0.05370      0.04321      0.01218
  5.40      0.05765      0.04341      0.01323
  5.42      0.06086      0.04360      0.01405
  5.44      0.05914      0.04378      0.01295
  5.46      0.05689      0.04395      0.01043
  5.48      0.04909      0.04411      0.00669
  5.50      0.04592      0.04427      0.00291
  5.52      0.04298      0.04442     -0.00166
  5.54      0.04100      0.04456     -0.00547
  5.56      0.03479      0.04470     -0.01017
  5.58      0.03079      0.04484     -0.01428
  5.60      0.02312      0.04497     -0.01865
  5.62      0.02307      0.04509     -0.02221
  5.64      0.01980      0.04522     -0.02491
  5.66      0.01764      0.04535     -0.02670
  5.68      0.01792      0.04547     -0.02838
  5.70      0.01480      0.04560     -0.02950
  5.72      0.01529      0.04573     -0.02992
  5.74      0.01485      0.04586     -0.03022
  5.76      0.01620      0.04599     -0.02938
  5.78      0.01706      0.04613     -0.02777
  5.80      0.01966      0.04626     -0.02508
  5.82      0.02400      0.04640     -0.02116
  5.84      0.02899      0.04655     -0.01673
  5.86      0.03652      0.04669     -0.01178
  5.88      0.03992      0.04683     -0.00588
  5.90      0.04511      0.04697     -0.00003
  5.92      0.05419      0.04711      0.00668
  5.94      0.05896      0.04725      0.01401
  5.96      0.07079      0.04739      0.02066
  5.98      0.07728      0.04752      0.02785
  6.00      0.07899      0.04764      0.03472
  6.02      0.09080      0.04775      0.03955
  6.04      0.09392      0.04786      0.04266
  6.06      0.09550      0.04795      0.04501
  6.08      0.09335      0.04804      0.04435
  6.10      0.09124      0.04812      0.04158
  6.12      0.08795      0.04819      0.03843
  6.14      0.08046      0.04825      0.03367
  6.16      0.08009      0.04831      0.02769
  6.18      0.06989      0.04836      0.02101
  6.20      0.06163      0.04841      0.01410
  6.22      0.05478      0.04845      0.00639
  6.24      0.04614      0.04849     -0.00051
  6.26      0.04176      0.04853     -0.00709
  6.28      0.03560      0.04857     -0.01315
  6.30      0.02895      0.04861     -0.01784
  6.32      0.02468      0.04866     -0.02257
  6.34      0.02290      0.04870     -0.02646
  6.36      0.01829      0.04874     -0.02928
  6.38      0.01637      0.04879     -0.03121
  6.40      0.01508      0.04884     -0.03304
  6.42      0.01528      0.04889     -0.03359
  6.44      0.01399      0.04895     -0.03353
  6.46      0.01582      0.04901     -0.03269
  6.48      0.01691      0.04908     -0.03160
  6.50      0.01958      0.04915     -0.02945
  6.52      0.02108      0.04922     -0.02750
  6.54      0.02507      0.04931     -0.02525
  6.56      0.02599      0.04940     -0.02344
  6.58      0.02855      0.04950     -0.02150
  6.60      0.02912      0.04960     -0.02055
  6.62      0.03123      0.04972     -0.01924
  6.64      0.03035      0.04984     -0.01885
  6.66      0.03314      0.04998     -0.01907
  6.68      0.03113      0.05013     -0.01938
  6.70      0.02871      0.05029     -0.01954
  6.72      0.03045      0.05047     -0.02058
  6.74      0.03034      0.05065     -0.02157
  6.76      0.02881      0.05085     -0.02210
  6.78      0.02711      0.05106     -0.02325
  6.80      0.02703      0.05128     -0.02430
  6.82      0.02576      0.05152     -0.02496
  6.84      0.02620      0.05176     -0.02451
  6.86      0.02669      0.05200     -0.02339
  6.88      0.03056      0.05226     -0.02099
  6.90      0.03389      0.05252     -0.01710
  6.92      0.03901      0.05278     -0.01295
  6.94      0.04693      0.05305     -0.00755
  6.96      0.04876      0.05331      0.00003
  6.98      0.05890      0.05358      0.00774
  7.00      0.07311      0.05384      0.01721
  7.02      0.07890      0.05409      0.02851
  7.04      0.09556      0.05434      0.03949
  7.06      0.10656      0.05457      0.04950
  7.08      0.11501      0.05479      0.06126
  7.10      0.12429      0.05499      0.07127
  7.12      0.13883      0.05517      0.07955
  7.14      0.14662      0.05533      0.08772
  7.16      0.14887      0.05547      0.09225
  7.18      0.15666      0.05559      0.09233
  7.20      0.14765      0.05568      0.09149
  7.22      0.13981      0.05575      0.08834
  7.24      0.14287      0.05579      0.08140
  7.26      0.13342      0.05582      0.07398
  7.28      0.12222      0.05582      0.06555
  7.30      0.11068      0.05581      0.05382
  7.32      0.09767      0.05579      0.04199
  7.34      0.08416      0.05576      0.03075
  7.36      0.07419      0.05572      0.01915
  7.38      0.06584      0.05567      0.00828
  7.40      0.05248      0.05563     -0.00143
  7.42      0.04310      0.05559     -0.01042
  7.44      0.03537      0.05554     -0.01797
  7.46      0.02902      0.05551     -0.02385
  7.48      0.02788      0.05548     -0.02836
  7.50      0.02293      0.05546     -0.03133
  7.52      0.02038      0.05545     -0.03338
  7.54      0.02043      0.05544     -0.03533
  7.56      0.01873      0.05545     -0.03618
  7.58      0.01810      0.05546     -0.03610
  7.60      0.01872      0.05547     -0.03606
  7.62      0.02080      0.05550     -0.03574
  7.64      0.02071      0.05554     -0.03523
