 #r(A)        h(r)         Base         G(r)
  5.04      0.00721      0.03992     -0.03185
  5.06      0.00716      0.04001     -0.03237
  5.08      0.00688      0.04011     -0.03250
  5.10      0.00823      0.04022     -0.03192
  5.12      0.00856      0.04034     -0.03113
  5.14      0.01067      0.04048     -0.02952
  5.16      0.01171      0.04062     -0.02777
  5.18      0.01564      0.04079     -0.02536
  5.20      0.01770      0.04096     -0.02250
  5.22      0.02140      0.04114     -0.01856
  5.24      0.02586      0.04134     -0.01428
  5.26      0.03232      0.04154     -0.00946
  5.28      0.03801      0.04175     -0.00462
  5.30      0.04283      0.04195      0.00019
  5.32      0.04661      0.04216      0.00374
  5.34      0.05098      0.04237      0.00703
  5.36      0.05110      0.04258      0.01002
  5.38      0.05551      0.04278      0.01197
  5.40      0.05880      0.04297      0.01243
  5.42      0.05736      0.04316      0.01381
  5.44      0.05421      0.04333      0.01248
  5.46      0.05895      0.04350      0.00994
  5.48      0.04973      0.04366      0.00614
  5.50      0.04694      0.04382      0.00250
  5.52      0.03920      0.04396     -0.00249
  5.54      0.03674      0.04410     -0.00701
  5.56      0.03472      0.04424     -0.01192
  5.58      0.02783      0.04437     -0.01552
  5.60      0.02308      0.04449     -0.01960
  5.62      0.02187      0.04462     -0.02354
  5.64      0.01698      0.04475     -0.02675
  5.66      0.01566      0.04487     -0.02902
  5.68      0.01239      0.04500     -0.03104
  5.70      0.01234      0.04512     -0.03149
  5.72      0.01241      0.04525     -0.03137
  5.74      0.01535      0.04538     -0.03040
  5.76      0.01693      0.04552     -0.02829
  5.78      0.01787      0.04565     -0.02553
  5.80      0.02355      0.04579     -0.02280
  5.82      0.02692      0.04593     -0.01872
  5.84      0.02969      0.04607     -0.01327
  5.86      0.03805      0.04622     -0.00840
  5.88      0.04582      0.04636     -0.00235
  5.90      0.04860      0.04650      0.00480
  5.92      0.05787      0.04664      0.01204
  5.94      0.06616      0.04677      0.01838
  5.96      0.07497      0.04691      0.02489
  5.98      0.07815      0.04703      0.03116
  6.00      0.08181      0.04715      0.03656
  6.02      0.08988      0.04726      0.03942
  6.04      0.09372      0.04736      0.04290
  6.06      0.08984      0.04745      0.04487
  6.08      0.09604      0.04753      0.04437
  6.10      0.09212      0.04761      0.04134
  6.12      0.08783      0.04768      0.03895
  6.14      0.07892      0.04774      0.03288
  6.16      0.07824      0.04779      0.02607
  6.18      0.06597      0.04784      0.01861
  6.20      0.05834      0.04788      0.01161
  6.22      0.05078      0.04792      0.00247
  6.24      0.04411      0.04796     -0.00489
  6.26      0.03277      0.04800     -0.01201
  6.28      0.02940      0.04804     -0.01816
  6.30      0.02291      0.04808     -0.02382
  6.32      0.02021      0.04813     -0.02731
  6.34      0.01603      0.04817     -0.03029
  6.36      0.01554      0.04822     -0.03205
  6.38      0.01471      0.04827     -0.03314
  6.40      0.01434      0.04832     -0.03341
  6.42      0.01504      0.04838     -0.03355
  6.44      0.01496      0.04844     -0.03305
  6.46      0.01507      0.04850     -0.03181
  6.48      0.01753      0.04857     -0.03031
  6.50      0.02086      0.04864     -0.02850
  6.52      0.02287      0.04872     -0.02594
  6.54      0.02436      0.04881     -0.02404
  6.56      0.02829      0.04890     -0.02205
  6.58      0.02747      0.04900     -0.02080
  6.60      0.03127      0.04911     -0.01960
  6.62      0.02961      0.04924     -0.01908
  6.64      0.03095      0.04937     -0.01874
  6.66      0.03148      0.04951     -0.01895
  6.68      0.02984      0.04967     -0.01936
  6.70      0.03092      0.04983     -0.02002
  6.72      0.02834      0.05002     -0.02139
  6.74      0.02848      0.05021     -0.02245
  6.76      0.02553      0.05042     -0.02379
  6.78      0.02552      0.05064     -0.02460
  6.80      0.02524      0.05087     -0.02508
  6.82      0.02542      0.05110     -0.02473
  6.84      0.02721      0.05135     -0.02389
  6.86      0.02848      0.05160     -0.02178
  6.88      0.03097      0.05186     -0.01897
  6.90      0.03705      0.05213     -0.01487
  6.92      0.04078      0.05239     -0.00938
  6.94      0.04902      0.05266     -0.00280
  6.96      0.05722      0.05292      0.00472
  6.98      0.06522      0.05318      0.01332
  7.00      0.07600      0.05344      0.02321
  7.02      0.08505      0.05369      0.03339
  7.04      0.09976      0.05393      0.04501
  7.06      0.10938      0.05415      0.05589
  7.08      0.12453      0.05437      0.06655
  7.10      0.13149      0.05456      0.07638
  7.12      0.13943      0.05473      0.08512
  7.14      0.14986      0.05488      0.09091
